Session ID,Title,Day,Date,Theatre,Start Time,End Time,OLDCategories,Categories,Description,Speaker 1 Name,Speaker 1 Job Title,Speaker 1 Company,Speaker 1 Profile URL,Speaker 2 Name,Speaker 2 Job Title,Speaker 2 Company,Speaker 2 Profile URL,Speaker 3 Name,Speaker 3 Job Title,Speaker 3 Company,Speaker 3 Profile URL,Speaker 4 Name,Speaker 4 Job Title,Speaker 4 Company,Speaker 4 Profile URL,Speaker 5 Name,Speaker 5 Job Title,Speaker 5 Company,Speaker 5 Profile URL,Session URL,Manual Ranking Bump
36321,Balancing the books without burning out: Prioritising personal and team wellbeing in practice,Day 2,14-May-26,Theatre 4 - ACCA Thinkers,14:20,15:00,"Mental Health & Wellbeing, HR & People, Practice Management","Mental Health & Wellbeing, Practice Management, HR & Leadership","Accounting is about precision and deadlines - but what happens when the pressure impacts your health?"" This session focuses on the importance of well-being and; ¢ highlights how personal and team wellbeing is critical for accountants and practice owners. ¢ Identify common stressors and burnout risks in the profession. ¢ Understand how pressure affects the brain and decision making. ¢ Provide practical strategies and tools to maintain mental and physical health.",George Tsounias,Early Careers Manager,ACCA,https://www.accountex.co.uk/london/speakers/george-tsounias/,Ffion Hargood,Medical doctor and co-founder of Husu,Husu,https://www.accountex.co.uk/london/speakers/ffion-hargood/,Shamaas Mohamed,Medical doctor and co-founder of Husu,Husu,https://www.accountex.co.uk/london/speakers/shamaas-mohamed/,Jade Ingham-Mulliner,Member Engagement Manager,ACCA,https://www.accountex.co.uk/london/speakers/jade-ingham-mulliner/,,,,,https://www.accountex.co.uk/london/sessions/balancing-the-books-without-burning-out-prioritising-personal-and-team-wellbeing-in-practice/,FALSE
36293,Leading the fight against fraud: Ethics as the accountant's superpower,Day 2,14-May-26,Theatre 4 - ACCA Thinkers,15:20,16:00,"Legal, Cyber Security","Cyber Security, Regulation & Legislation","In a landscape where financial crime grows more sophisticated by the day, accountants remain uniquely positioned on the front line of defence. This session explores how ethical awareness and professional scepticism aren't just regulatory expectationsthey are the accountant's most powerful tools in detecting, preventing, and challenging fraud. This session equips practitioners with the clarity, confidence, and ethical mindset needed to lead the fight against fraud.",Rachael Johnson,Global Head of Risk Management and Corporate Governance for Policy and Insights,ACCA,https://www.accountex.co.uk/london/speakers/rachael-johnson/,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/leading-the-fight-against-fraud-ethics-as-the-accountants-superpower/,FALSE
36289,HMRC's Transformation Roadmap: Delivering in year one,Day 2,14-May-26,Theatre 5 - Orbit Keynote Stage,10:20,11:00,"Tax / VAT / MTD, Tax & MTD","Tax & MTD, Regulation & Legislation","Hear from HMRC's Director General for Strategy and Policy Jonathan Athow on delivering in the first year of the Transformation Roadmap. Find out what has happened already, what will be happening next, and how different groups can get involved in the next steps for the UK's tax and customs authority.",Jonathan Athow,Director General of Strategy and Policy,HM Revenue & Customs,https://www.accountex.co.uk/london/speakers/jonathan-athow/,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/hmrcs-transformation-roadmap-delivering-in-year-one/,FALSE
36314,MTD for income tax and landlords: Turning a mandate into a growth opportunity,Day 2,14-May-26,Theatre 5 - Orbit Keynote Stage,11:20,12:00,"Tax / VAT / MTD, Tax & MTD","Tax & MTD, Regulation & Legislation","MTD for Income Tax is often seen as a cost and complexity challenge for practices. However, it can also present a real opportunity to improve efficiency and profitability across their sole trader, landlord and Construction Industry Scheme (CIS) client bases. In this session, we'll explore: ¢ how mid-tier and larger firms are rethinking service models, pricing and client segmentation to unlock profitability for landlord and sole trader portfolios ¢ where firms are taking a different approach ¢ how MTD can support scalable propositions ¢ practical ways to shift client perception from 'painful compliance' to genuine value",Katie Hawking,Director of Group Projects,TaxAssist,https://www.accountex.co.uk/london/speakers/katie-hawking/,Dan Rozell,"Associate Manager, Outsourced Finance",Gravita,https://www.accountex.co.uk/london/speakers/dan-rozell/,Lauren Twohey,Associate Director,Windsor Accountancy,https://www.accountex.co.uk/london/speakers/lauren-twohey/,Dave Norwell,National BDM,FreeAgent,https://www.accountex.co.uk/london/speakers/dave-norwell/,,,,,https://www.accountex.co.uk/london/sessions/mtd-for-income-tax-and-landlords-turning-a-mandate-into-a-growth-opportunity/,FALSE
36296,Why choosing clients is the most expensive decision in your firm,Day 2,14-May-26,Theatre 5 - Orbit Keynote Stage,12:20,13:00,"Scaling / Practice Growth, Data & Analytics, Marketing & Growth","Practice Management, Marketing & Growth, Data & Analytics, Client Communication","Most accounting firms don't lack leads, they lack visibility. Busy feels like growth, but without clear data on which enquiries are profitable, firms end up making critical decisions based on guesswork. This session introduces the PROFIT FilterÃ¢¢, a practical method modern firms use to decide who to accept, who to reject, and why. You'll explore how better data at the point of enquiry reveals hidden patterns in pricing, client fit, and marketing performance, and how the best firms use this insight to grow calmly, confidently, and profitably without adding more work.",Rachel Harris,Founder,"striveX, accountant_she & strively",https://www.accountex.co.uk/london/speakers/rachel-harris/,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/why-choosing-clients-is-the-most-expensive-decision-in-your-firm/,FALSE
36411,Refocussing your business development in a volatile world,Day 2,14-May-26,Theatre 5 - Orbit Keynote Stage,13:20,14:00,"Sales & Marketing / Branding / Social Media, Marketing & Growth","Marketing & Growth, HR & Leadership, Other","Living in a VUCA (Volatile, Uncertain, Complex and Ambiguous) world is changing the way businesses buy, work, and consume. You need to recognise and understand these changes, to help your business spot new opportunities for change and growth. This stops you and your business becoming less relevant. This talk helps you and your teams refocus your activities on really making a difference for your clients. and customers.",Nevil Tynemouth,"Executive Coach, Author, Facilitator and International Speaker",New Results,https://www.accountex.co.uk/london/speakers/nevil-tynemouth/,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/refocussing-your-business-development-in-a-volatile-world/,FALSE
36294,An update on Companies House reform and accounts changes,Day 2,14-May-26,Theatre 5 - Orbit Keynote Stage,14:20,15:00,"Other, Document Management","Regulation & Legislation, Other","The Economic Crime and Corporate Transparency Act 2023 introduced significant changes to UK Company Law. Since that time, Companies House has begun a phased implementation of reform measures, which give Companies House the power to play a more significant role in tackling economic crime and supporting economic growth. This session will provide a high-level overview of progress, with a particular focus on accounts reform.",Henry Vaile,Principal Policy Advisor,Companies House,https://www.accountex.co.uk/london/speakers/henry-vaile/,Sarah Whitehead,"Director of Strategy, Policy & Communications",Companies House,https://www.accountex.co.uk/london/speakers/sarah-whitehead/,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/an-update-on-companies-house-reform-and-accounts-changes/,FALSE
36379,Accelerate influence and outcomes with really really rapid rapport (really!),Day 2,14-May-26,Theatre 5 - Orbit Keynote Stage,15:20,16:00,Communication,HR & Leadership,"Business moves at the speed of trust. When trust forms quickly, decisions accelerate. When it doesn't, conversations stall and momentum is lost. 7-time Emmy-winning comedy writer and comedian Beth Sherman shows how the same rapid rapport skills comedians use to win over skeptical audiences can be applied to business and sales. Attendees will learn practical techniques for opening stronger, earning trust quickly, and creating the kind of human connection that reduces friction, accelerates influence, and drives better commercial outcomes.",Beth Sherman,Leadership Communication Keynote Speaker,Laughter Connects Ltd,https://www.accountex.co.uk/london/speakers/beth-sherman/,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/accelerate-influence-and-outcomes-with-really-really-rapid-rapport-really/,FALSE
36419,The future of bookkeeping,Day 2,14-May-26,Theatre 6 - Bookkeepers,10:20,11:00,"Bookkeeping, Tax & MTD, AI & Automation","AI & Automation, Bookkeeping","With the rise of AI, new tax requirements such as MTD & the current economic climate what does the future of bookkeeping really look like in the UK? In this session Claire Bartlett will walk through the huge changes happening within the bookkeeping space, how to navigate them and how to use them to your advantage and GROW in 2026.",Claire Bartlett,Founder,Arden Bookkeeping,https://www.accountex.co.uk/london/speakers/claire-bartlett/,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/the-future-of-bookkeeping/,FALSE
36351,Bookkeeping in 2026: The six skills that count,Day 2,14-May-26,Theatre 6 - Bookkeepers,11:20,12:00,"Bookkeeping, AI & Automation, CRM & Comms","AI & Automation, Bookkeeping, Marketing & Growth","Bookkeeping is changing fast. So what skills really matter now? In this session, we'll cover the six essentials every modern bookkeeper needs: digital confidence, AI literacy, professional judgement, data accuracy, client communication, and ethical decision-making. We'll also look at the human skills that make it all work, including adaptability and resilience. You'll leave with a clear framework and a practical self-check to help you focus on what to build next.",Vanessa Aradia,Head of Learning and Development,ICB,https://www.accountex.co.uk/london/speakers/vanessa-aradia/,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/bookkeeping-in-2026-the-six-skills-that-count/,FALSE
36322,The rise of the AI bookkeeper: How practices can prepare for what comes next,Day 2,14-May-26,Theatre 6 - Bookkeepers,12:20,13:00,"AI, AI & Automation, Practice Management, eSign","Practice Management, AI & Automation, Document Management, Bookkeeping","AI is reshaping how bookkeepers work  from data capture to anomaly detection to managing approval flows. But practical implementation still varies widely across the profession. This session explores what ""AI-enabled bookkeeping"" actually looks like today, how firms are restructuring their workflows, and what skills and service lines will become essential over the next 35 years. Walk away with a clearer view of where the industry is heading and how to adapt with confidence.",Jo Wood,Director,6 Figure Bookkeeper,https://www.accountex.co.uk/london/speakers/jo-wood/,Gavin Fell,Sales Leader,Apron,https://www.accountex.co.uk/london/speakers/gavin-fell/,Zoe Whitman,Co-founder,6 Figure Bookkeeper,https://www.accountex.co.uk/london/speakers/zoe-whitman/,,,,,,,,,https://www.accountex.co.uk/london/sessions/the-rise-of-the-ai-bookkeeper-how-practices-can-prepare-for-what-comes-next/,FALSE
